dataset_version,queId,difficulty,qtype,problem,knowledge_point_routes
2023-07-07,f712d845b49943c78aeaa70968af1f15,2,short_answer,Work out~$(13.8\times10^{7})\times(5.4\times10^{-12})$  Give your answer as an ordinary number. ,['Overseas Competition->Knowledge Point->Calculation Modules->Power->Computing Powers->Mixed Operations of Powers']
2023-07-07,7c68f55d51744cc39eaac03dbd0615e5,1,short_answer,Lucy brought $30$ sweets to school. She decided to keep $6$ sweets for her sister. She gave away the rest of the sweets equally to $6$ of her friends. How many sweets will each of the friends get?~\uline{~~~~~~~~~~}~sweets. ,['Overseas Competition->Knowledge Point->Word Problem Modules->Applying of Multiplication and Division']
2023-07-07,7cd63e4421874b14aac53b57251e8230,1,short_answer,"Nineteen apples are distributed among $$5$$ children. Each of them can get at least one apple, and no two of them get the same number of apples. For the child who gets the most apples, what is the largest possible number of apples he or she can get? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Applying Addition and Subtraction->Problems Involving Extreme Value']
2023-07-07,1fd121a0e4224cf5a769dd8b70d3cb9b,1,short_answer,"There is a square lawn with a side length of $12$ metres. Some rosebushes are planted inside the edge of the garden. Each bush is to be planted $1.5 $ metres from the edge of the garden, and $3$ metres from its neighbouring rosebushes. How many rosebushes are required to complete this in total? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Interval Problems']
2023-07-07,19d110feae03410cb8fbd2510aacfe2a,3,short_answer,"P can complete a job in 12 days working 8 hours a day. Q can complete the same job in 8 days working 10 hours a day. If both P and Q work together, working 8 hours a day, how many days can they complete the job?（⭐⭐⭐⭐） ",['Overseas Competition->Knowledge Point->Word Problem Modules']
2023-07-07,f1f0d797b7874b22a4002f5247bb2471,1,short_answer,"Two vans travel from the same place but in the opposite directions. The faster van travels at $$132 \text{km}$$ per hour, the other van at $$78 \text{km}$$ per hour. How far apart are the two cars after $$8$$ hours?~\uline{~~~~~~~~~~}~km. ","['Overseas Competition->Knowledge Point->Word Problem Modules', 'Overseas Competition->Knowledge Point->Distance Word Problems->Distance Word Problems on Straight Road']"
2023-07-07,537950035403436781a4ec53ef771d8c,1,short_answer,Solve the equation: $\frac{2}{3}(x-1) - \frac{1}{4}(3x+1) = \frac{1}{6}$. ,['Overseas Competition->Knowledge Point->Calculation Modules']
2023-07-07,696c23fc06e14b05a2c046255119fd33,1,short_answer,"Uncle lee is making masks, and he has completed $$60 \%$$ of the work. There are still $$360$$ masks to make. How many masks in total is he going to make？ ",['Overseas Competition->Knowledge Point->Calculation Modules->Percentage Calculation']
2023-07-07,75b8e7d0476046b699f4dc0ad1ac6abd,1,short_answer,Calculate: $$\left( 2-1.8 \right)\div \frac{1}{2}\times \frac{5}{2}$$． ,['Overseas Competition->Knowledge Point->Calculation Modules->Whole Numbers->Mixed Operations']
2023-07-07,aa00ee47d18541ea8553ef86e27f0748,1,short_answer,"Pinkie took the midterm exam and got her score back. If she took 30 points off, she would get the same score as if she halved her original score and then add 10 to it. What is her original score? Write an equation to solve the question. ",['Overseas Competition->Knowledge Point->Word Problem Modules->Equation Word Problems']
2023-07-07,a6f93d90cbad41798ee50c1162ac774e,1,short_answer,A farmer just picked $$78$$ apples. He wants to put them into some bags and make the number of apples in each bag the same. The number of the bags is an even number. How many ways are there to divide the apples? ,['Overseas Competition->Knowledge Point->Number Theory Modules->Factors and Multiples->Theorem of the Number of Factors of a Number']
2023-07-07,68df60021a694c14829fcbe8cf5ae9a5,2,short_answer,"If $$9$$ rabbits can be exchanged for $$3$$ goats, $$2$$ goats be exchanged for $$4$$ cows, how many rabbits can $$2$$ cow be exchanged for? ","['Overseas Competition->Knowledge Point->Heuristics Skills-> Equivalent Substitution', 'Overseas Competition->Knowledge Point->Calculation Modules->Basic Concepts of Equation->Equivalent Substitution->Algebraic Expressions']"
2023-07-07,a17df35105e1488fb14099c56b437550,0,short_answer,"Find the average of $$12$$, $$16$$, $$20$$, $$24$$ and $$28$$.~\uline{~~~~~~~~~~}~ ","['Overseas Competition->Knowledge Point->Counting Modules->Statistics and Probability', 'Overseas Competition->Knowledge Point->Word Problem Modules->Average Problems ->Using Formulas']"
2023-07-07,c49938cd48584dd7af3a734aee5be731,1,short_answer,"Amna takes a test with $$50$$ questions. Four marks are given for each correct answer but one mark is taken off for each question she gets wrong. If Amna scores $$168$$ in the test and doesn\textquotesingle t attempt $$3$$ questions at all, how many questions did she answer correctly? (There is no penalty for not attempting a question in this test that Amna takes) ",['Overseas Competition->Knowledge Point->Word Problem Modules->Chicken-Rabbit Problems->Solving Chicken-Rabbit Problems by Using Hypothesis->Deducting Marks']
2023-07-07,a3c6321b718247e1a8c87ed13d6bfa40,1,short_answer,"In my desk, the number of pencils and pens was in the ratio $4 : 5$. I took out a pen and replaced it with a pencil. Now the ratio is $7 : 8$. What is the total number of pencils and pens in my desk? ",['Overseas Competition->Knowledge Point->Calculation Modules->Ratios and Proportions']
2023-07-07,e07c7a8fcd134268ba390e93dbde6058,1,short_answer,There are $$10$$ rows of seats in a school hall. The first row has $$30$$ seats. The second row has $$34$$ seats. The third row has $38$ seats and so on. How many seats are there in the school hall? ,['Overseas Competition->Knowledge Point->Word Problem Modules->Practical Application of Arithmetic Progression']
2023-07-07,4657d3f1b0d749a7899c0ce49a8d740d,1,short_answer,"Given $$a \#b=ab-5a+8$$, then what is $$10  \#9  \#8  \#7  \# 6  \# 5  \# 4$$? ",['Overseas Competition->Knowledge Point->Calculation Modules->Operations with New Definition->Operating Directly']
2023-07-07,6f9eda7abbf146b88413ef8871a3770e,2,short_answer,"Mike bought some books that he hoped to earn a $60 \%$ profit after selling them. On the first day, he sold $70 \%$ of his books at a profit of $60 \%$. On the second day, he sold all the remaining books at a discount. If the total profit was $80 \%$ of the planned profit, what would be the discount rate on the second day? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Word Problems in Economics->Basic Profit and Loss Concepts']
2023-07-07,36b7c8ca803942679b913576ffc1164b,1,short_answer,$$40 \%$$ of the children on a school trip are boys and there are $$72$$ girls.  How many children are on the trip? ,['Overseas Competition->Knowledge Point->Word Problem Modules->Solving Problems Involving Fractions and Percentages->Finding the Base']
2023-07-07,06be771ddff04930b7a9da426c7d1667,0,short_answer,"Mr. Beckham the fruit stall owner had $$96$$ strawberries at first. During the National Day holidays, his pet secretly ate $$73$$ strawberries without Mr. Beckham\textquotesingle s permission. After Mr. Beckham found out that, he bought another $$52$$ strawberries. How many strawberries did he have now? ",['Overseas Competition->Knowledge Point->Word Problem Modules']
2023-07-07,cc24fe62d17a41c2b8ef24f004c5e021,1,short_answer,"From a pile of newspaper, a number of consecutive pages are missing.  The last page number before the missing pages is $$14$$ and the first page number after the missing pages is $$35$$.  How many sheets are missing from it? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Page Number Problem->Correspondence between Numbers and Page Numbers->The Total Number of Numbers']
2023-07-07,c51419313ddf46ada3ba30f9e095d92c,1,short_answer,$$8^{2}+27=$$ ,['Overseas Competition->Knowledge Point->Calculation Modules->Power->Understanding the meaning of Power']
2023-07-07,8b11a69372f04c60a5ae352fe25c67d9,1,short_answer,Jenna bought $12$ tuna puffs and $19$ curry puffs for $$ $39.60$$. Each curry puff costs $$ $0.20$$ less than a tuna puff. How much was each tuna puff? $ $$~\uline{~~~~~~~~~~}~ ,['Overseas Competition->Knowledge Point->Word Problem Modules->Word Problems in Economics->Basic Profit and Loss Concepts']
2023-07-07,1501e7c8fa1943abaaf5e0674516ab89,2,short_answer,Two(different) numbers are selected from $$0$$，$$1$$，$$2$$，$$3$$，$$6$$ and $$8$$. How many two-digit odd numbers can be formed？ ,['Overseas Competition->Knowledge Point->Number Theory Modules->Odd and Even Numbers']
2023-07-07,fdfe690a562d4d6bbf61eceb229efec5,1,short_answer,"Elizabeth thinks of a number less than $500$.  When her number is divided by $5$. it gives remainder $1$.  When her number is divided by $8$, it gives remainder $4$.  When her number is divided by $9$, it gives remainder $5$.  What is Elizabeth\textquotesingle s number? ",['Overseas Competition->Knowledge Point->Number Theory Modules->Division without Remainders->Divisibility Rules']
2023-07-07,3a37961dddb1493592a78ae3db74b6e6,2,short_answer,Calculate:~ ~$4\times8+4\times17=$ ,['Overseas Competition->Knowledge Point->Calculation Modules->Decimals->Addition and Subtraction of Decimals']
2023-07-07,bc66529b008c4e1590163de5bfb2e7d7,0,short_answer,There were $$38$$ children at a fun-fair. Every boy received $$2$$ balloons each and every girl received $$4$$ balloons each at the fun-fair. A total of $$126$$ balloons were given to the children. How many boys were at the fun-fair?~\uline{~~~~~~~~~~}~ ,"['Overseas Competition->Knowledge Point->Word Problem Modules->Chicken-Rabbit Problems->Solving Chicken-Rabbit Problems by Using Hypothesis', 'Overseas Competition->Knowledge Point->Word Problem Modules->Chicken-Rabbit Problems->Solving Chicken-Rabbit Problems by Using Grouping Method']"
2023-07-07,d1dd44a77a9344ba8d2e79cc83171fae,1,short_answer,"Pip counts from 10 to 25, how many numbers he counts? ",['Overseas Competition->Knowledge Point->Calculation Modules->Negative Numbers']
2023-07-07,143d2e71979c46a0a813017c419c172c,1,short_answer,Jasmin can ride a bike at a constant speed of $36$ meters per minute. How many meters can she ride in $200$ seconds? ,['Overseas Competition->Knowledge Point->Calculation Modules->Ratios and Proportions']
2023-07-07,250641e98bbf4da6a3ad1c67bad85305,3,short_answer,"65\% of the animals in a farm were cows and the rest were goats. When 240 more cows and goats were added to the farm, the percentage of cows increased by 20\% and the number of goats doubled. How many goats were there in the farm at first? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Solving Problems Involving Fractions and Percentages->Percentages Word Problems']
2023-07-07,1d23a4cf5cd24aa78d4522ee259f6ea9,1,short_answer,$$Calculate.$$  $$1\frac{2}{3}\times 1\frac{2}{5}\times 1\frac{2}{7}\times 1\frac{2}{9}\times 1\frac{2}{11}\times 1\frac{2}{13}\times 1\frac{2}{15}\times 1\frac{2}{17}\times 1\frac{2}{19}$$． ,['Overseas Competition->Knowledge Point->Calculation Modules->Fractions']
2023-07-07,d4b69388447b40c1b49c9da3070b537d,0,short_answer,\textbf{$$n$$~}is the number where $$4\times n+3=55$$.  \textbf{$$n=$$}~\uline{~~~~~~~~~~}~ ,['Overseas Competition->Knowledge Point->Calculation Modules->Basic Concepts of Equation->Linear Equations with one Variable->Equations with Whole Number Coefficient']
2023-07-07,ae1399c1d3834a26a096bf6302870872,1,short_answer,"Haoyuan needs $400$ pieces of string measuring $85\text{cm}$ each to tie some decorations. She can only buy strings in rolls of $20\text{m}$, so she did some calculations, and says that she will need $17$ rolls.     Is she correct? If not, how many rolls does she need? ",['Overseas Competition->Knowledge Point->Calculation Modules->Unit Conversion']
2023-07-07,53bc7d0205304d2f983aa90502860e23,1,short_answer,Work out $863 \times37$ ,['Overseas Competition->Knowledge Point->Calculation Modules->Whole Numbers->Whole Numbers Multiplication and Division->Multiplication and Division of Whole Numbers->Multiplication out of the Multiplication Table']
2023-07-07,e850469f35b74929a1cad1745166a939,1,short_answer,"In $$3$$ years\textquotesingle{} time, the sum of the ages of John and Emma will be $$27$$. John is $7$ years older than Emma. How old is Emma? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Age Problems->Basic Relationships in Age Problems']
2023-07-07,af4a495ebf5c4ddcacec30bac10e45e8,3,short_answer,"$$A$$ has fewer than $$40$$ cookies. If $$A$$ puts $$6$$ cookies into each box, she will have $$5$$ cookies left. If $$A$$ puts $$5$$ cookies into each box, she will be short of $$3$$ cookies. How many cookies does $$A$$ have? ",['Overseas Competition->Knowledge Point->Word Problem Modules']
2023-07-07,22889dd8c0654312a1905b6415cc2e99,1,short_answer,"Every month, Mike donates $$\frac{1}{4}$$ of his salary to charity. He spends $$\frac{5}{6}$$ of the remainder on food and saves the rest. If he spends £$$78$$ more on food than on donation to charity, how much is his salary? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Solving Problems Involving Fractions and Percentages->Converting Between Different Units of Measure 1']
2023-07-07,1ecdd14157fe4525aa6c08b14b9eb1dc,1,short_answer,What is the last digit of the expression below?  $$\underbrace{2\times2\times2\times\cdots\times2}_{2017  ; 2s} \times \underbrace{3\times3\times3\times\cdots\times3}_{2017  ; 3s}$$ ,['Overseas Competition->Knowledge Point->Calculation Modules->Whole Numbers->Calculation of Multi-digit Numbers']
